6;1064;90;
9;92;75;
:
F;0;85;
J;302;90;
LeftShift;0;138;
a;133;78;
r;122;81;
@;336;95;
LeftShift;0;278;
S;333;103;
LeftShift;0;179;
e;245;83;
6;1002;71;
9;82;85;
:
F;0;87;
J;307;81;
LeftShift;0;149;
a;121;85;
r;159;76;
@;535;108;
LeftShift;0;333;
S;365;111;
LeftShift;0;189;
e;238;89;
6;807;70;
9;74;42;
:
F;0;88;
J;294;83;
LeftShift;0;159;
a;154;71;
r;78;76;
